EPOCH                                 BX_(GSM)               BY_(GSM)               BZ_(GSM)
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
09-10-2015 05:16:00.000               -2.21500                1.87200                1.12400
09-10-2015 05:20:00.000               -2.69400                1.85700              -0.452000
09-10-2015 05:24:00.000               -3.70100               0.649000              -0.562000
09-10-2015 05:28:00.000               -3.82900               0.181000              -0.134000
09-10-2015 05:32:00.000               -3.60700               0.848000               0.773000
09-10-2015 05:36:00.000               -3.14800                1.65200                1.58300
09-10-2015 05:40:00.000              -0.922000                3.54800              -0.596000
09-10-2015 05:44:00.000              -0.122000                3.56800               0.969000
09-10-2015 05:48:00.000               -1.88600                3.16500                1.15400
09-10-2015 05:52:00.000               -2.37200                3.15000               0.807000
09-10-2015 05:56:00.000               -2.89300                2.96200               0.486000
09-10-2015 06:00:00.000               -3.81100              0.0810000                1.04700
09-10-2015 06:04:00.000               -3.45400               -2.23100               0.898000
09-10-2015 06:08:00.000               -2.72900               -2.84600               0.781000
09-10-2015 06:12:00.000               -2.63500               -2.23700              -0.663000
09-10-2015 06:16:00.000               -3.24400               -1.88200               0.183000
09-10-2015 06:20:00.000               -3.04500               -2.03800               0.551000
09-10-2015 06:24:00.000               -3.49000               -1.39300               0.739000
09-10-2015 06:28:00.000               -3.66100               -1.27400              -0.156000
09-10-2015 06:32:00.000               -3.80400              -0.424000              -0.945000
09-10-2015 06:36:00.000               -3.44200               -1.04500                2.07000
09-10-2015 06:40:00.000               -3.42300               -1.62200                1.95500
09-10-2015 06:44:00.000               -3.49200               -1.97500                1.56800
09-10-2015 06:48:00.000               -3.61500               -1.87300                1.33300
09-10-2015 06:52:00.000               -3.45700              -0.976000                2.31900
09-10-2015 06:56:00.000               -3.35200              -0.665000                1.98300
09-10-2015 07:00:00.000               -3.52700              -0.579000                2.19000
09-10-2015 07:04:00.000               -3.42700               0.486000                2.41400
09-10-2015 07:08:00.000               -3.32100               0.632000                2.25600
09-10-2015 07:12:00.000               -3.36000               0.270000                2.33500
09-10-2015 07:16:00.000               -3.68600               -1.23700                1.78000
09-10-2015 07:20:00.000               -3.71400              -0.322000                1.91600
09-10-2015 07:24:00.000               -3.36800               -2.04100               0.841000
09-10-2015 07:28:00.000               -2.14000               -3.61500               0.387000
09-10-2015 07:32:00.000               -2.97600               -3.18800               0.475000
09-10-2015 07:36:00.000               -3.45900               -2.26100              -0.187000
09-10-2015 07:40:00.000               -3.27600               -2.04700               0.992000
09-10-2015 07:44:00.000               -3.64000               -1.76300               0.794000
09-10-2015 07:48:00.000               -3.91800               -1.21800              -0.325000
09-10-2015 07:52:00.000               -4.10200              0.0630000              -0.724000
09-10-2015 07:56:00.000               -4.01500                1.02700              -0.101000
09-10-2015 08:00:00.000               -4.13800               0.209000               0.421000
09-10-2015 08:04:00.000               -4.14900               0.304000              -0.277000
09-10-2015 08:08:00.000               -4.05700               0.442000              -0.330000
09-10-2015 08:12:00.000               -4.04200               0.545000              -0.783000
